program_name,kernel_mangled_name,has_branching,has_data_dependent_branching,has_flop_division,uses_preprocessor_defines,has_common_float_subexpr,has_loop_invariant_flops,has_special_math_functions,calls_device_function,has_rng_input_data,reads_input_values_from_file,has_constant_propagatable_gridsz,has_constant_propagatable_blocksz
sampling-cuda,_Z19sampled_rows_kernelIfiEvPKT0_PfS0_S0_PT_S0_S5_PKS4_m,True,True,False,False,False,False,False,True,True,False,False,False
sampling-omp,main_l190,True,True,False,False,False,False,False,True,False,False,False,False
sampling-omp,main_l222,True,True,False,False,False,False,False,True,False,False,False,False
sc-cuda,_Z16StreamCompactioniiifPiPKiS_,True,True,False,True,False,False,False,True,True,False,True,True
scan-cuda,_Z4scanIcLi128EEvlPT_PKS0_,True,True,False,False,False,False,False,False,True,False,False,True
scan-cuda,_Z4scanIsLi128EEvlPT_PKS0_,True,True,False,False,False,False,False,False,True,False,False,True
scan-cuda,_Z9scan_bcaoIcLi128EEvlPT_PKS0_,True,True,False,True,False,False,False,False,False,False,False,True
scan-omp,_Z7runTestIcLi128EEvlib_l118,True,True,False,True,False,False,False,False,True,False,False,True
scan-omp,_Z7runTestIcLi128EEvlib_l57,True,True,False,True,False,False,False,False,True,False,False,False
scan-omp,_Z7runTestIsLi128EEvlib_l118,True,False,False,True,False,False,False,False,True,False,False,True
scan-omp,_Z7runTestIsLi128EEvlib_l57,True,False,False,True,False,False,False,False,True,False,True,True
scan2-cuda,_Z13blockAdditionPKfPf,True,False,False,False,False,False,False,False,True,False,False,True
scan2-cuda,_Z15ScanLargeArraysPfPKfjS_,True,False,False,False,False,False,False,False,True,False,False,True
scan2-cuda,_Z9prefixSumPfPKfj,True,True,False,False,False,False,False,False,True,False,False,False
scan2-omp,_Z5bScanjjPKfPfS1__l27,True,True,False,False,False,False,False,False,True,False,False,False
scan2-omp,_Z9bAdditionjjPKfPf_l128,True,False,False,False,False,False,False,False,False,False,False,False
scatter-cuda,_Z14scatter_kernelIiL13ReductionType0EEvPKT_10TensorInfoIllEPS1_iiii,True,True,False,True,False,False,False,True,True,False,False,True
scatter-cuda,_Z14scatter_kernelIiL13ReductionType1EEvPKT_10TensorInfoIllEPS1_iiii,True,True,False,True,False,False,False,True,True,False,False,True
scatter-cuda,_Z14scatter_kernelIiL13ReductionType2EEvPKT_10TensorInfoIllEPS1_iiii,True,True,False,True,False,False,False,True,True,False,False,True
scatter-cuda,_Z14scatter_kernelIiL13ReductionType3EEvPKT_10TensorInfoIllEPS1_iiii,True,True,True,True,False,False,False,True,True,False,False,True
scatter-cuda,_Z14scatter_kernelIiL13ReductionType4EEvPKT_10TensorInfoIllEPS1_iiii,True,True,True,True,False,False,False,True,True,False,False,True
scatter-cuda,_Z14scatter_kernelIlL13ReductionType0EEvPKT_10TensorInfoIllEPS1_iiii,True,True,False,True,False,False,False,True,True,False,False,True
scatter-cuda,_Z14scatter_kernelIlL13ReductionType1EEvPKT_10TensorInfoIllEPS1_iiii,True,True,False,True,False,False,False,True,True,False,False,True
scatter-cuda,_Z14scatter_kernelIlL13ReductionType2EEvPKT_10TensorInfoIllEPS1_iiii,True,True,True,True,False,False,False,True,True,False,False,True
scatterAdd-cuda,_Z17scatterAdd_kernelPKiPKfPfiii,True,True,False,True,False,False,False,False,False,False,True,True
scatterAdd-cuda,_Z18scatterAdd2_kernelPKiPKfPfiii,True,True,False,True,False,False,False,False,True,False,False,True
scatterAdd-omp,_Z17scatterAdd_kernelPiPfS0_iii_l6,True,False,False,True,False,False,False,False,False,False,False,True
scatterAdd-omp,_Z18scatterAdd2_kernelPiPfS0_iii_l18,True,False,False,True,False,False,False,False,False,False,False,False
scel-cuda,_Z35SigmoidCrossEntropyWithLogitsKernelibbPKfS0_Pf,True,True,True,True,True,False,True,True,True,False,True,True
scel-omp,_Z35SigmoidCrossEntropyWithLogitsKerneliibbPKfS0_Pf_l20,True,True,True,False,True,False,True,True,True,False,True,True
score-cuda,_Z8findTopKIfLi2048ELi256EEvPiS0_PKT_fimm,True,True,True,False,True,True,False,True,True,False,True,True
seam-carving-cuda,_Z10min_reducePKiPii,True,True,False,False,False,False,False,False,False,True,False,False
seam-carving-cuda,_Z16find_seam_kernelPKiS0_Piiii,True,True,False,False,False,False,False,False,False,True,True,True
seam-carving-cuda,_Z18remove_seam_kernelPK6uchar4PS_PKiiii,True,True,False,False,False,False,False,True,False,True,False,False
seam-carving-cuda,_Z19update_costs_kernelPK6uchar4PKsS3_S3_PsS4_S4_PKiiii,True,True,False,False,False,False,False,True,False,False,False,False
seam-carving-cuda,_Z20compute_costs_kernelPK6uchar4PsS2_S2_iii,True,True,False,True,False,False,False,True,False,True,False,False
seam-carving-cuda,_Z22compute_M_kernel_step1PKsS0_S0_Piiiii,True,True,False,True,False,False,False,True,False,True,False,False
seam-carving-cuda,_Z22compute_M_kernel_step2PKsS0_S0_Piiiii,True,True,False,False,False,False,False,False,False,True,False,False
secp256k1-cuda,_Z9secp256k1PK20secp256k1_ge_storagePh,True,True,False,False,False,False,False,True,False,False,True,True
secp256k1-omp,main_l1205,True,True,False,True,False,False,False,True,False,False,True,True
segsort-cuda,_Z12bb_bin_groupIiEvPiS0_PKT_S3_i,True,True,False,False,False,False,False,False,True,False,False,False
segsort-cuda,_Z12bb_bin_histoIiEvPiPKT_S3_i,True,True,False,False,False,False,False,False,True,False,False,False
segsort-cuda,_Z28gen_bk128_wp2_tc2_r3_r4_origIiiEvPT_S1_PKT0_S4_PKii,True,True,False,False,False,False,False,False,True,False,False,False
segsort-cuda,_Z28gen_bk128_wp2_tc4_r5_r8_origIiiEvPT_S1_PKT0_S4_PKii,True,True,False,False,False,False,False,False,True,False,False,False
segsort-cuda,_Z28gen_bk256_wp2_tc1_r2_r2_origIiiEvPT_S1_PKT0_S4_PKii,True,True,False,False,False,False,False,False,True,False,False,False
segsort-cuda,_Z29gen_bk128_wp4_tc4_r9_r16_strdIiiEvPT_S1_PKT0_S4_PKii,True,True,False,True,False,False,False,True,True,False,False,False
segsort-cuda,_Z30gen_bk128_wp8_tc4_r17_r32_strdIiiEvPT_S1_PKT0_S4_PKii,True,True,False,False,False,False,False,False,True,False,False,False
segsort-cuda,_Z31gen_bk128_wp16_tc4_r33_r64_strdIiiEvPT_S1_PKT0_S4_PKii,True,True,False,False,False,False,False,False,True,False,False,False
segsort-cuda,_Z8gen_copyIiiEvPT_S1_PKT0_S4_PKii,True,True,False,False,False,False,False,False,False,False,False,False
sheath-cuda,_Z12pushParticleP8ParticlePKddl,True,True,False,True,False,False,False,True,False,False,False,True
sheath-cuda,_Z14rewindParticleP8ParticlePKddl,True,True,False,True,False,False,False,True,False,False,False,True
sheath-cuda,_Z15scatterParticlePK8ParticlePfl,True,True,False,True,False,False,False,True,False,False,False,True
sheath-omp,_Z11PushSpeciesP7SpeciesP8ParticlePd_l452,True,True,False,True,False,False,False,True,False,False,False,True
sheath-omp,_Z13RewindSpeciesP7SpeciesP8ParticlePd_l486,True,True,False,True,False,False,False,True,False,False,False,True
sheath-omp,_Z14ScatterSpeciesP7SpeciesP8ParticlePfRd_l277,True,True,False,True,False,False,False,True,False,False,False,True
shmembench-cuda,_Z15benchmark_shmemP6float4,True,False,False,True,False,False,False,True,False,False,False,True
shmembench-omp,_Z13shmembenchGPUPdli_l60,True,False,False,True,False,False,False,True,False,False,False,True
shuffle-cuda,_Z18bcast_shfl_xor_sg8Pi,True,False,False,False,False,False,False,False,False,False,True,True
simpleMultiDevice-cuda,_Z12reduceKernelPfPKfi,True,True,False,False,False,False,False,False,False,False,False,True
simpleSpmv-cuda,_Z13vector_mv_csrILi32EEvmPKmS1_PKfS3_Pf,True,True,False,False,False,False,False,False,True,False,False,False
simpleSpmv-cuda,_Z6mv_csrmPKmS0_PKfS2_Pf,True,True,False,False,False,False,False,False,False,False,False,True
simpleSpmv-cuda,_Z8mv_densemPKfS0_Pf,True,True,False,False,False,False,False,False,True,False,True,True
simpleSpmv-omp,_Z15mv_csr_paralleliimPKmS0_PKfS2_mPfS3__l64,True,False,False,True,False,False,False,False,False,False,False,False
simpleSpmv-omp,_Z17mv_dense_paralleliimPKfPfS1__l23,True,True,False,True,False,False,False,False,False,False,False,False
simpleSpmv-omp,_Z22vector_mv_csr_paralleliimPKmS0_PKfS2_mPfS3__l129,True,False,False,True,False,False,False,False,False,False,False,False
simplemoc-omp,main_l379,True,True,True,False,True,False,True,False,True,False,False,True
sobol-cuda,_Z15sobolGPU_kerneljjPjPf,True,True,False,True,False,False,False,False,False,False,False,True
softmax-cuda,_Z7softMaxiiPKfPf,True,False,True,True,True,False,True,False,True,False,True,True
softmax-fused-cuda,_Z34scaled_masked_softmax_warp_forwardI6__halfS0_fLi10EEvPT0_PKT_PKhT1_iii,True,True,True,True,True,False,True,True,True,False,False,False
softmax-online-cuda,_Z30softmax_forward_online_kernel3PfPKfii,True,True,True,False,False,False,True,False,True,False,False,False
softmax-online-omp,_Z29softmax_forward_online_kerneliiPfPKfii_l39,True,True,True,False,False,False,True,False,True,False,True,True
sort-cuda,_Z11bottom_scanPjPKjS1_mj,True,True,False,False,False,False,False,False,False,False,False,True
sort-cuda,_Z6reducePKjPjmj,True,True,False,False,False,False,False,False,False,False,True,True
sort-cuda,_Z8top_scanPjm,True,True,False,False,False,False,False,False,False,False,True,True
sort-omp,main_l115,True,True,False,False,False,False,False,False,False,False,True,True
sosfil-cuda,_Z7sosfiltIdEviiiiPKT_S2_PS0_,True,True,False,True,False,False,False,False,False,False,False,False
sosfil-cuda,_Z7sosfiltIfEviiiiPKT_S2_PS0_,True,True,False,True,False,False,False,False,False,False,False,False
sosfil-omp,_Z9filteringIdEviiiii_l81,True,True,False,True,True,False,False,False,False,False,False,True
sosfil-omp,_Z9filteringIfEviiiii_l81,True,True,False,True,False,False,False,False,False,False,False,True
sph-cuda,_Z15updatePositionsP14fluid_particlePK5param,True,True,True,False,False,False,False,False,False,False,True,True
sph-cuda,_Z15updatePressuresP14fluid_particlePK5param,True,True,True,False,True,False,True,True,False,False,False,True
sph-cuda,_Z21updateAccelerationsBPP14fluid_particlePK17boundary_particlePK5param,True,True,True,False,True,True,True,True,False,False,False,True
sph-cuda,_Z21updateAccelerationsFPP14fluid_particlePK5param,True,True,True,False,True,True,True,True,False,False,True,True
sph-omp,main_l354,True,True,True,False,True,True,True,True,False,False,False,True
sph-omp,main_l403,True,True,True,False,True,True,True,True,False,False,False,True
sph-omp,main_l426,True,True,True,False,True,True,True,True,False,False,False,True
split-cuda,_Z20radixSortBlocksKeysKPjS_jj,True,True,False,True,False,False,False,True,False,False,True,True
split-omp,main_l140,True,True,False,True,False,False,False,True,True,False,True,True
spm-cuda,_Z3spmPKfiPKhS2_4int3S3_PhS4_Pb,True,True,False,True,True,True,True,True,False,False,True,True
spm-omp,_Z3spmPKfiPKhS2_4int3S3_PhS4_Pb_l77,True,True,True,True,True,True,True,True,True,False,True,True
srad-cuda,_Z4sradfiilPKiS0_S0_S0_PfS1_S1_S1_fS1_PKf,True,True,True,True,True,False,False,False,False,True,False,True
srad-cuda,_Z5srad2fiilPKiS0_S0_S0_PKfS2_S2_S2_S2_Pf,True,True,True,True,False,False,False,False,False,True,False,True
srad-cuda,_Z6reduceliiPfS_,True,True,True,True,False,False,False,False,False,True,False,True
srad-cuda,_Z7extractlPf,True,True,True,True,False,False,True,False,False,True,True,True
srad-cuda,_Z7preparelPKfPfS1_,True,True,False,True,False,False,False,False,False,True,True,True
srad-cuda,_Z8compresslPf,True,True,False,True,False,False,True,False,False,True,True,True
srad-omp,main_l180,True,True,True,True,False,False,True,False,False,True,False,False
srad-omp,main_l188,True,True,True,True,False,False,True,False,False,True,True,True
srad-omp,main_l202,True,True,True,True,False,False,True,False,False,True,False,False
srad-omp,main_l374,True,True,True,True,False,False,True,False,False,True,False,True
ssim-cuda,_Z12compute_ssimILi7EEvjjjPfS0_N3gdt5vec_tIiLi3EEEffffS0_,True,True,True,True,True,False,False,False,True,False,False,False
stddev-cuda,_Z12sampleKernelIfiEvPT_T0_S2_,True,True,True,False,False,False,True,False,True,False,True,True
stddev-cuda,_Z9sopKernelIfiLi256ELi32EEvPT_PKS0_T0_S4_,True,True,False,False,False,False,False,False,True,False,False,True
stddev-omp,_Z6stddevIfiEvPT_PKS0_T0_S4_b_l51,True,True,True,False,False,False,True,False,True,False,True,True
stddev-omp,_Z6stddevIfiEvPT_PKS0_T0_S4_b_l92,True,True,True,False,False,False,False,False,True,False,True,True
stencil1d-cuda,_Z10stencil_1dPKiPi,True,True,False,True,False,False,False,False,False,False,True,True
stencil1d-omp,main_l37,True,True,False,True,False,False,False,False,False,False,False,True
streamOrderedAllocation-cuda,_Z12vectorAddGPUPKfS0_Pfi,True,True,False,False,False,False,False,False,False,False,False,True
streamPriority-cuda,_Z13memcpy_kernelPiS_mb,True,True,False,False,False,False,False,False,False,False,True,True
streamcluster-cuda,_Z12compute_costPK12Point_StructPKfPfPKiPciili,True,True,False,False,True,False,False,False,False,False,False,True
streamcluster-omp,_Z5pgainlP6PointsfPliPbPiPcPdS5_S5_S5_S5__l137,True,True,False,False,True,False,False,False,True,False,False,True
streamcluster-omp,_Z5pgainlP6PointsfPliPbPiPcPdS5_S5_S5_S5__l148,True,True,False,False,True,False,False,False,True,False,False,True
su3-cuda,_Z8k_mat_nnPK4sitePK11fsu3_matrixPS_i,True,True,False,True,False,False,False,False,False,False,False,False
su3-omp,_Z10su3_mat_nnRSt6vectorI4siteSaIS0_EERS_I11dsu3_matrixSaIS4_EES3_mmmi_l41,True,True,False,True,False,False,False,False,False,False,False,False
sw4ck-cuda,_Z7kernel1iiiiiiiiiiiiddPKdS0_S0_S0_S0_PdS0_S0_S0_S0_S0_S0_S0_,True,True,True,True,True,True,False,False,False,True,False,False
sw4ck-cuda,_Z7kernel2iiiiiiiiiiiiddPKdS0_S0_S0_S0_PdS0_S0_S0_S0_S0_S0_S0_,True,True,True,True,True,False,False,False,False,True,False,False
sw4ck-cuda,_Z7kernel3iiiiiiiiiiiiddPKdS0_S0_S0_S0_PdS0_S0_S0_S0_S0_S0_S0_,True,False,True,True,True,True,False,False,False,True,False,False
sw4ck-cuda,_Z7kernel4iiiiiiiiiiiiddPKdS0_S0_S0_S0_PdS0_S0_S0_S0_S0_S0_S0_,True,True,True,True,True,False,False,False,False,True,False,False
sw4ck-cuda,_Z7kernel5iiiiiiiiiiiiiddPKdS0_S0_S0_S0_PdS0_S0_S0_S0_S0_S0_S0_,True,True,True,True,True,True,False,False,False,True,False,False
sw4ck-omp,_Z7kernel1iiiiiiiiiiiiddPKdS0_S0_S0_S0_PdS0_S0_S0_S0_S0_S0_S0__l24,True,False,True,True,True,True,False,False,False,True,False,True
sw4ck-omp,_Z7kernel4iiiiiiiiiiiiddPKdS0_S0_S0_S0_PdS0_S0_S0_S0_S0_S0_S0__l23,True,False,True,True,True,True,False,False,False,True,False,True
sw4ck-omp,_Z7kernel5iiiiiiiiiiiiiddPKdS0_S0_S0_S0_PdS0_S0_S0_S0_S0_S0_S0__l25,True,False,True,True,True,True,False,False,False,True,False,False
swish-cuda,_Z11SwishKernelIfEviPKT_PS0_,True,False,True,True,False,False,True,False,True,False,True,True
swish-cuda,_Z19SwishGradientKernelIfEviPKT_S2_S2_PS0_,True,False,True,True,False,False,True,False,True,False,True,True
swish-omp,_Z11SwishKernelIfEviPKT_PS0__l13,False,False,True,True,False,False,True,False,True,False,False,True
swish-omp,_Z19SwishGradientKernelIfEviPKT_S2_S2_PS0__l27,False,False,True,True,True,False,True,False,True,False,False,True
tensorAccessor-cuda,_Z19raw_accessor_kernelllPfPKfS1_,True,True,False,False,False,False,False,False,False,False,True,True
tensorAccessor-cuda,_Z29tensor_packed_accessor_kernel27GenericPackedTensorAccessorIfLm1E17RestrictPtrTraitslES_IfLm2ES0_lES1_,True,True,False,False,False,False,False,True,True,False,False,True
tensorT-cuda,_Z16tensor_transposeiiiiPKiS0_PKfS2_S0_S0_S0_PKdPd,True,True,False,True,False,False,False,False,False,False,True,True
tensorT-omp,main_l70,True,False,False,True,False,False,False,False,False,False,True,True
thomas-cuda,_Z13cuThomasBatchPKdS0_PdS1_ii,True,True,True,False,True,False,False,False,True,False,False,True
thomas-omp,main_l151,True,False,True,False,True,False,False,False,True,False,False,True
threadfence-cuda,_Z3sumPKfiPjPVf,True,True,False,False,False,False,False,False,False,False,True,True
threadfence-omp,_Z3sumiiPKfiPjPVf_l15,True,True,False,False,False,False,False,False,False,False,True,True
tissue-cuda,_Z6tissuePKiPKfS2_PfS2_S2_iiii,True,True,False,False,False,False,False,False,False,False,True,True
tissue-omp,_Z6tissuePKiPKfS2_PfS2_S2_iiii_l33,True,True,False,False,False,False,False,False,True,False,False,False
tqs-cuda,_Z13TaskQueue_gpuPK6task_tPiS2_iii,True,True,False,False,False,False,False,False,False,True,False,False
tqs-omp,_Z18call_TaskQueue_gpuiiPK6task_tPiS2_iii_l47,True,True,False,False,False,False,False,False,False,True,True,True
triad-cuda,_Z5triadPKfS0_Pff,False,False,False,False,False,False,False,False,True,False,False,True
triad-omp,_Z12RunBenchmarkR12OptionParser_l117,False,False,False,False,False,False,False,False,True,False,False,True
tridiagonal-cuda,_Z22pcr_branch_free_kernelPKfS0_S0_S0_Pfiii,True,False,True,True,False,False,False,False,False,False,False,False
tridiagonal-cuda,_Z24pcr_small_systems_kernelPKfS0_S0_S0_Pfiii,True,True,True,True,True,False,False,False,False,False,False,False
tridiagonal-cuda,_Z25cyclic_branch_free_kernelPKfS0_S0_S0_Pfiii,True,True,True,True,False,False,False,False,False,False,False,False
tridiagonal-cuda,_Z27cyclic_small_systems_kernelPKfS0_S0_S0_Pfiii,True,True,True,True,True,False,False,False,False,False,False,False
tridiagonal-cuda,_Z33sweep_small_systems_global_kernelPKfS0_S0_S0_PfS1_iib,True,True,True,True,True,False,False,True,False,False,False,False
tridiagonal-cuda,_Z9transposePfPKfii,True,False,False,True,False,False,False,False,False,False,False,False
tsa-cuda,_Z6kernelIdLi1ELi16ELi32ELi3ELi4ELi16EEvT_S0_iiPKS0_S2_PS0_S3_,True,True,False,False,False,False,False,True,False,False,False,True
tsa-cuda,_Z6kernelIfLi1ELi16ELi96ELi3ELi4ELi16EEvT_S0_iiPKS0_S2_PS0_S3_,True,True,False,False,False,False,False,True,False,False,True,True
tsa-omp,_Z6kernelIdLi1ELi16ELi32ELi3ELi4ELi16EEviiT_S0_iiPKS0_S2_PS0_S3__l61,True,True,False,False,False,False,False,True,False,False,False,True
tsa-omp,_Z6kernelIfLi1ELi16ELi96ELi3ELi4ELi16EEviiT_S0_iiPKS0_S2_PS0_S3__l61,True,True,False,False,False,False,False,True,False,False,False,True
tsne-cuda,_Z12RowSumKernelPVfPKfjj,True,False,False,False,False,False,False,False,False,True,False,False
tsne-cuda,_Z16ComputePijKernelPVfPKfS2_jj,True,True,False,False,False,False,True,False,False,False,False,False
tsne-cuda,_Z16NegEntropyKernelPVfPKfjj,True,False,False,False,False,False,True,False,False,True,False,False
tsne-cuda,_Z22PerplexitySearchKernelPVfS0_S0_PViPKfS4_ffi,True,True,True,False,False,False,True,False,False,True,False,True
tsne-cuda,_Z32PostprocessNeighborIndicesKernelPViPKlii,True,False,False,False,False,False,False,False,False,True,False,True
unfold-cuda,_Z34unfold_backward_elementwise_kernelILi64ELi4EZ31unfold_backward_internal_kernelIiEvPT_PKS1_PKlllllllEUliE_EviT1_,True,True,True,False,False,False,False,True,True,False,False,True
vanGenuchten-cuda,_Z12vanGenuchtenPKdS0_PdS1_S1_i,True,True,True,False,True,True,True,False,False,False,True,True
vanGenuchten-omp,_Z12vanGenuchtenPKdS0_PdS1_S1_i_l16,True,True,True,False,True,True,True,False,False,False,False,True
vmc-cuda,_Z10initializePfS_S_S_S_S_S_Pj,False,False,False,False,False,False,True,True,True,False,True,True
vmc-cuda,_Z10zero_statsiPf,False,False,False,False,False,False,False,False,False,False,True,True
vmc-cuda,_Z7initranjPj,False,False,False,False,False,False,False,True,False,False,True,True
vmc-omp,_Z10zero_statsiPf_l147,False,False,False,True,False,False,False,False,False,False,False,True
vmc-omp,_Z7initranijPj_l124,False,False,False,True,False,False,False,True,False,False,False,True
vol2col-cuda,_Z14col2vol_kernelIffEvlPKT_iiiiiiiiiiiiiiiiiiPS0_,True,True,False,False,False,False,False,False,True,False,False,True
vol2col-cuda,_Z14vol2col_kernelIfEvlPKT_iiiiiiiiiiiiiiiiiiPS0_,True,True,False,False,False,False,False,False,True,False,False,True
vol2col-omp,_Z14col2vol_kernelIffEvPKT_liiiiiiiiiiiiiiiiiiPS0__l91,True,True,False,True,False,False,False,False,True,False,False,True
vol2col-omp,_Z14vol2col_kernelIfEvPKT_iiiiiiiiiiiiiiiiiiiPS0__l37,True,True,False,True,False,False,False,False,True,False,False,False
warpexchange-cuda,_Z1kILi256ELi1024EEvPKiPii,True,True,False,True,False,False,False,True,False,False,False,True
warpsort-cuda,_ZN8facebook4cuda10sortDeviceENS0_12DeviceTensorIfLi1EiNS0_16DefaultPtrTraitsEEES3_,True,True,False,False,False,False,False,True,False,False,True,True
warpsort-cuda,_ZN8facebook4cuda10sortDeviceENS0_12DeviceTensorIfLi1EiNS0_16DefaultPtrTraitsEEES3_NS1_IiLi1EiS2_EE,True,True,False,True,False,False,False,True,False,False,True,True
winograd-cuda,_Z15winograd_conv2dPKfS0_Pfii,True,True,False,True,False,False,False,False,True,False,False,True
winograd-omp,main_l74,True,True,False,True,False,False,False,False,True,False,False,False
wlcpow-cuda,_Z18bond_wlcpowallviscPdS_S_PK6float4S2_PKiPK4int2PKdPKfSB_SB_SB_SB_SB_SB_SB_6float3iii,True,True,True,True,True,True,True,True,True,False,False,True
wlcpow-omp,_Z18bond_wlcpowallviscPdS_S_PK6float4S2_PKiPK4int2PKdPKfSB_SB_SB_SB_SB_SB_SB_6float3iiii_l34,True,True,True,True,True,True,True,True,True,False,True,True
wmma-cuda,_Z10gemm_impl1jjjPK6__halfS1_PKfPfjjjjff,True,False,False,False,False,False,False,False,False,False,True,True
wordcount-omp,_Z10word_countRKSt6vectorIcSaIcEE_l43,True,True,False,False,False,False,False,True,False,False,False,True
wyllie-cuda,_Z6wylliePli,True,True,False,True,False,False,False,False,False,False,True,True
zerocopy-cuda,_Z12vectorAddGPUPfS_S_i,True,True,False,False,False,False,False,False,False,False,False,True
zeropoint-cuda,_Z10zero_pointPKfS0_iiibPfPi,True,True,True,False,True,False,True,False,True,False,True,True
zeropoint-omp,_Z10zero_pointPKfS0_iiibPfPi_l20,True,True,True,False,True,False,True,False,True,False,False,True
zmddft-cuda,_Z30ker_zmddft_fwd_256x256x256_cu0PKdPd,False,False,False,False,True,False,False,False,True,False,True,True
zmddft-cuda,_Z30ker_zmddft_fwd_256x256x256_cu1PKdPd,False,False,False,False,True,False,False,False,True,False,True,True
zmddft-cuda,_Z30ker_zmddft_fwd_256x256x256_cu2PKdPd,False,False,False,False,True,False,False,False,True,False,True,True
zmddft-omp,_Z30ker_zmddft_fwd_256x256x256_cu0PKdS0_Pd_l143,False,False,False,False,False,False,False,False,True,False,True,True
zmddft-omp,_Z30ker_zmddft_fwd_256x256x256_cu2PKdS0_Pd_l1114,False,False,False,False,False,False,False,False,True,False,True,True
zoom-cuda,_Z14zoom_in_kernelPKfPfiiiiiiiii,True,True,True,False,True,True,True,False,True,False,False,False
zoom-cuda,_Z15zoom_out_kernelPKfPfiiiiiiiii,True,True,True,False,False,False,True,False,True,False,False,False
zoom-cuda,_Z17zoom_out_edge_padPfiiiiiii,True,True,False,False,False,False,False,False,True,False,False,False
