program_name,kernel_mangled_name,gpu,model_name,use_sass,cost_usd
ans-cuda,_Z47phase3_copy_num_symbols_from_aux_to_sync_pointsjP5uint4PKj,H100,Opus 4.6,True,0.069865
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,3080,GPT 5.4,False,0.0152205
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,3080,GPT 5.4,True,0.0189865
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,3080,GPT OSS,False,0.000368052
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,3080,GPT OSS,True,0.000516128
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,3080,Opus 4.6,False,0.05984
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,3080,Opus 4.6,True,0.06798
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,A10,GPT 5.4,False,0.0144205
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,A10,GPT 5.4,True,0.0189365
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,A10,GPT OSS,False,0.000361864
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,A10,GPT OSS,True,0.00046358
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,A10,Opus 4.6,False,0.06083
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,A10,Opus 4.6,True,0.07742
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,A100,GPT 5.4,False,0.015928
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,A100,GPT 5.4,True,0.020144
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,A100,GPT OSS,False,0.00135345
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,A100,GPT OSS,True,0.000673575
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,A100,Opus 4.6,False,0.06057
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,A100,Opus 4.6,True,0.074765
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,H100,GPT 5.4,False,0.0143805
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,H100,GPT 5.4,True,0.0188715
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,H100,GPT OSS,False,0.000396332
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,H100,GPT OSS,True,0.002235
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,H100,Opus 4.6,False,0.06177
ans-cuda,_Z47phase3_copy_num_symbols_from_sync_points_to_auxjPK5uint4Pj,H100,Opus 4.6,True,0.07085
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,3080,GPT 5.4,False,0.0218155
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,3080,GPT 5.4,True,0.051314
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,3080,GPT OSS,False,0.001137362
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,3080,GPT OSS,True,0.00446955
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,3080,Opus 4.6,False,0.09604
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,3080,Opus 4.6,True,0.18462
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,A10,GPT 5.4,False,0.0230055
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,A10,GPT 5.4,True,0.053269
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,A10,GPT OSS,False,0.001214726
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,A10,GPT OSS,True,0.001621491
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,A10,Opus 4.6,False,0.08841
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,A10,Opus 4.6,True,0.16604
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,A100,GPT 5.4,False,0.02355
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,A100,GPT 5.4,True,0.050574
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,A100,GPT OSS,True,0.001298117
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,A100,Opus 4.6,False,0.085625
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,A100,Opus 4.6,True,0.191495
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,H100,GPT 5.4,False,0.0237725
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,H100,GPT 5.4,True,0.0513415
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,H100,GPT OSS,False,0.001366424
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,H100,GPT OSS,True,0.001301812
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,H100,Opus 4.6,False,0.082875
aobench-cuda,_Z13render_kernelPhPK7_Sphere6_Planeiii,H100,Opus 4.6,True,0.17466
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,3080,GPT 5.4,False,0.0211055
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,3080,GPT 5.4,True,0.105619
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,3080,GPT OSS,False,0.001075468
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,3080,GPT OSS,True,0.002100811
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,3080,Opus 4.6,False,0.092325
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,3080,Opus 4.6,True,0.293155
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,A10,GPT 5.4,False,0.0207455
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,A10,GPT 5.4,True,0.105274
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,A10,GPT OSS,False,0.000972064
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,A10,GPT OSS,True,0.00905925
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,A10,Opus 4.6,False,0.084
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,A10,Opus 4.6,True,0.29408
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,A100,GPT 5.4,False,0.020765
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,A100,GPT 5.4,True,0.1067465
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,A100,GPT OSS,False,0.001179851
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,A100,GPT OSS,True,0.00855
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,A100,Opus 4.6,False,0.08104
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,A100,Opus 4.6,True,0.307775
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,H100,GPT 5.4,False,0.0216355
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,H100,GPT 5.4,True,0.1091215
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,H100,GPT OSS,False,0.000929772
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,H100,GPT OSS,True,0.0076206
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,H100,Opus 4.6,False,0.083015
aobench-omp,_Z6renderPhiiiPK7_SphereRK6_Plane_l309,H100,Opus 4.6,True,0.301255
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,3080,GPT 5.4,False,0.0494155
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,3080,GPT 5.4,True,0.213859
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,3080,GPT OSS,False,0.001132252
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,3080,Opus 4.6,False,0.164495
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,3080,Opus 4.6,True,0.58909
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,A10,GPT 5.4,False,0.0467805
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,A10,GPT 5.4,True,0.215409
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,A10,GPT OSS,False,0.001064646
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,A10,Opus 4.6,False,0.151315
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,A10,Opus 4.6,True,0.58671
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,A100,GPT 5.4,False,0.047553
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,A100,GPT 5.4,True,0.214354
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,A100,GPT OSS,False,0.001474023
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,A100,GPT OSS,True,0.01417605
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,A100,Opus 4.6,False,0.15638
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,A100,Opus 4.6,True,0.599295
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,H100,GPT 5.4,False,0.0443855
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,H100,GPT 5.4,True,0.143889
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,H100,GPT OSS,False,0.001145094
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,H100,GPT OSS,True,0.00963555
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,H100,Opus 4.6,False,0.161955
aop-cuda,_Z18prepare_svd_kernelILi256E9PayoffPutEviiT0_PKdPiPd,H100,Opus 4.6,True,0.403495
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,3080,GPT 5.4,False,0.042933
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,3080,GPT 5.4,True,0.057239
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,3080,GPT OSS,True,0.001358067
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,3080,Opus 4.6,False,0.14044
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,3080,Opus 4.6,True,0.21344
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,A10,GPT 5.4,False,0.043733
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,A10,GPT 5.4,True,0.055984
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,A10,GPT OSS,False,0.00332775
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,A10,GPT OSS,True,0.001464121
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,A10,Opus 4.6,False,0.14031
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,A10,Opus 4.6,True,0.181235
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,A100,GPT 5.4,False,0.0437555
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,A100,GPT 5.4,True,0.055059
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,A100,GPT OSS,False,0.0034518
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,A100,GPT OSS,True,0.001216497
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,A100,Opus 4.6,False,0.14105
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,A100,Opus 4.6,True,0.246305
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,H100,GPT 5.4,False,0.043828
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,H100,GPT 5.4,True,0.0552015
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,H100,GPT OSS,False,0.001008679
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,H100,GPT OSS,True,0.001131994
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,H100,Opus 4.6,False,0.146775
aop-cuda,_Z21generate_paths_kernelILi256E9PayoffPutEviiT0_ddddPKdPd,H100,Opus 4.6,True,0.178545
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,3080,GPT 5.4,False,0.0453855
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,3080,GPT 5.4,True,0.0584265
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,3080,GPT OSS,False,0.0039564
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,3080,GPT OSS,True,0.00504
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,3080,Opus 4.6,False,0.15582
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,3080,Opus 4.6,True,0.195325
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,A10,GPT 5.4,False,0.0447905
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,A10,GPT 5.4,True,0.0583865
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,A10,GPT OSS,True,0.0046458
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,A10,Opus 4.6,False,0.153615
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,A10,Opus 4.6,True,0.191245
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,A100,GPT 5.4,False,0.043373
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,A100,GPT 5.4,True,0.0604115
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,A100,GPT OSS,False,0.001278255
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,A100,GPT OSS,True,0.0046428
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,A100,Opus 4.6,False,0.163205
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,A100,Opus 4.6,True,0.19139
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,H100,GPT 5.4,False,0.0437155
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,H100,GPT 5.4,True,0.0611065
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,H100,GPT OSS,False,0.0038061
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,H100,GPT OSS,True,0.005091
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,H100,Opus 4.6,False,0.15873
aop-cuda,_Z22update_cashflow_kernelILi128E9PayoffPutEviT0_dPKdS3_PKiPd,H100,Opus 4.6,True,0.19597
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,3080,GPT 5.4,False,0.042573
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,3080,GPT 5.4,True,0.060764
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,3080,GPT OSS,False,0.000883561
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,3080,GPT OSS,True,0.00508455
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,3080,Opus 4.6,False,0.12976
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,3080,Opus 4.6,True,0.182335
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,A10,GPT 5.4,False,0.043523
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,A10,GPT 5.4,True,0.061024
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,A10,GPT OSS,False,0.000896705
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,A10,GPT OSS,True,0.00519075
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,A10,Opus 4.6,False,0.127205
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,A10,Opus 4.6,True,0.193555
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,A100,GPT 5.4,False,0.0424955
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,A100,GPT 5.4,True,0.059614
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,A100,GPT OSS,False,0.000969592
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,A100,GPT OSS,True,0.00438795
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,A100,Opus 4.6,False,0.132345
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,A100,Opus 4.6,True,0.190435
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,H100,GPT 5.4,False,0.042028
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,H100,GPT 5.4,True,0.0603365
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,H100,GPT OSS,False,0.00318705
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,H100,Opus 4.6,False,0.12787
aop-cuda,_Z24compute_final_sum_kernelILi128EEviidPd,H100,Opus 4.6,True,0.18924
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,3080,GPT 5.4,False,0.041713
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,3080,GPT 5.4,True,0.045709
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,3080,GPT OSS,False,0.00332025
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,3080,Opus 4.6,False,0.13793
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,3080,Opus 4.6,True,0.146755
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,A10,GPT 5.4,False,0.04794
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,A10,GPT 5.4,True,0.046539
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,A10,GPT OSS,False,0.00315225
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,A10,Opus 4.6,False,0.12885
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,A10,Opus 4.6,True,0.155075
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,A100,GPT 5.4,False,0.0465375
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,A100,GPT 5.4,True,0.045969
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,A100,Opus 4.6,False,0.12859
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,A100,Opus 4.6,True,0.15043
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,H100,GPT 5.4,False,0.042995
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,H100,GPT 5.4,True,0.045984
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,H100,GPT OSS,True,0.00357195
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,H100,Opus 4.6,False,0.13569
aop-cuda,_Z25compute_final_beta_kernelILi128EEvPKiPd,H100,Opus 4.6,True,0.145905
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,3080,GPT 5.4,False,0.0437705
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,3080,GPT 5.4,True,0.0689665
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,3080,GPT OSS,False,0.001217002
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,3080,GPT OSS,True,0.0061992
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,3080,Opus 4.6,False,0.147995
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,3080,Opus 4.6,True,0.23668
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,A10,GPT 5.4,False,0.0444805
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,A10,GPT 5.4,True,0.0701715
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,A10,GPT OSS,False,0.001069976
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,A10,GPT OSS,True,0.0054642
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,A10,Opus 4.6,False,0.14834
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,A10,Opus 4.6,True,0.218
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,A100,GPT 5.4,False,0.045673
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,A100,GPT 5.4,True,0.0712815
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,A100,GPT OSS,False,0.001265223
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,A100,GPT OSS,True,0.0065214
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,A100,Opus 4.6,False,0.15843
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,A100,Opus 4.6,True,0.27343
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,H100,GPT 5.4,False,0.0471855
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,H100,GPT 5.4,True,0.0693615
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,H100,GPT OSS,False,0.001233074
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,H100,GPT OSS,True,0.0051096
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,H100,Opus 4.6,False,0.152755
aop-cuda,_Z27compute_partial_beta_kernelILi128E9PayoffPutEviT0_PKdS3_S3_PKiPd,H100,Opus 4.6,True,0.22028
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,3080,GPT 5.4,False,0.040313
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,3080,GPT 5.4,True,0.0433715
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,3080,GPT OSS,False,0.000796049
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,3080,Opus 4.6,False,0.12553
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,3080,Opus 4.6,True,0.149215
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,A10,GPT 5.4,False,0.041338
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,A10,GPT 5.4,True,0.0433465
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,A10,GPT OSS,False,0.000935163
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,A10,GPT OSS,True,0.0034359
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,A10,Opus 4.6,False,0.129025
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,A10,Opus 4.6,True,0.135935
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,A100,GPT 5.4,False,0.0414955
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,A100,GPT 5.4,True,0.0442165
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,A100,GPT OSS,False,0.0032475
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,A100,GPT OSS,True,0.0034221
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,A100,Opus 4.6,False,0.12819
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,A100,Opus 4.6,True,0.14744
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,H100,GPT 5.4,False,0.041583
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,H100,GPT 5.4,True,0.044409
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,H100,GPT OSS,False,0.000853161
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,H100,GPT OSS,True,0.00326865
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,H100,Opus 4.6,False,0.12759
aop-cuda,_Z27compute_partial_sums_kernelILi128EEviPKdPd,H100,Opus 4.6,True,0.133865
aop-omp,_Z18prepare_svd_kernelILi256E9PayoffPutEviiiT0_PKdPiPd_l491,3080,GPT 5.4,False,0.041908
aop-omp,_Z18prepare_svd_kernelILi256E9PayoffPutEviiiT0_PKdPiPd_l491,3080,GPT 5.4,True,0.2619015
aop-omp,_Z18prepare_svd_kernelILi256E9PayoffPutEviiiT0_PKdPiPd_l491,3080,GPT OSS,False,0.00389955
aop-omp,_Z18prepare_svd_kernelILi256E9PayoffPutEviiiT0_PKdPiPd_l491,3080,Opus 4.6,False,0.151675
