"source","exePath","kernel_executed","eteProfilerXtime","CC","Kernel Name","traffic","dpAI","spAI","hpAI","dpPerf","spPerf","hpPerf","xtime","Block Size","Grid Size","device","SP_FLOP","DP_FLOP","HP_FLOP","INTOP","intPerf","intAI","targetName","exeArgs","runtime","kernelMangled","kernelName","kernelDemangled","kernelProfiler"
"crs-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/crs","normal",6.672185633999106,8.6,"_Z27gcrs_m_2_w_7_coding_dotprodiiPKlPlPKji",409587548638.13,0.0,0.0,0.0,0.0,0.0,0.0,8224.0,"(128, 1, 1)","(1171, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,26537768.0,3226868677042.8013,7.878336848305257,"crs","1 1","cuda","_Z27gcrs_m_2_w_7_coding_dotprodiiPKlPlPKji","gcrs_m_2_w_7_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_2_w_7_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_2_w_7_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)"
"crs-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/crs","normal",6.672185633999106,8.6,"_Z27gcrs_m_2_w_8_coding_dotprodiiPKlPlPKji",404661538461.54,0.0,0.0,0.0,0.0,0.0,0.0,8320.0,"(128, 1, 1)","(1025, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,29103624.0,3498031730769.231,8.644339524008636,"crs","1 1","cuda","_Z27gcrs_m_2_w_8_coding_dotprodiiPKlPlPKji","gcrs_m_2_w_8_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_2_w_8_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_2_w_8_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)"
"crs-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/crs","normal",6.672185633999106,8.6,"_Z27gcrs_m_3_w_4_coding_dotprodiiPKlPlPKji",492011594202.9,0.0,0.0,0.0,0.0,0.0,0.0,11040.0,"(128, 1, 1)","(1025, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,33691984.0,3051810144927.536,6.2027199783202756,"crs","1 1","cuda","_Z27gcrs_m_3_w_4_coding_dotprodiiPKlPlPKji","gcrs_m_3_w_4_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_3_w_4_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_3_w_4_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)"
"crs-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/crs","normal",6.672185633999106,8.6,"_Z27gcrs_m_3_w_5_coding_dotprodiiPKlPlPKji",481089887640.45,0.0,0.0,0.0,0.0,0.0,0.0,11392.0,"(128, 1, 1)","(1093, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,41060712.0,3604346207865.1685,7.492043172104529,"crs","1 1","cuda","_Z27gcrs_m_3_w_5_coding_dotprodiiPKlPlPKji","gcrs_m_3_w_5_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_3_w_5_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_3_w_5_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)"
"crs-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/crs","normal",6.672185633999106,8.6,"_Z27gcrs_m_3_w_6_coding_dotprodiiPKlPlPKji",456374331550.8,0.0,0.0,0.0,0.0,0.0,0.0,11968.0,"(128, 1, 1)","(1093, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,48140112.0,4022402406417.112,8.81382261957774,"crs","1 1","cuda","_Z27gcrs_m_3_w_6_coding_dotprodiiPKlPlPKji","gcrs_m_3_w_6_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_3_w_6_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_3_w_6_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)"
"crs-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/crs","normal",6.672185633999106,8.6,"_Z27gcrs_m_3_w_7_coding_dotprodiiPKlPlPKji",434517766497.46,0.0,0.0,0.0,0.0,0.0,0.0,12608.0,"(128, 1, 1)","(1171, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,55250718.0,4382195272842.6396,10.085192391939296,"crs","1 1","cuda","_Z27gcrs_m_3_w_7_coding_dotprodiiPKlPlPKji","gcrs_m_3_w_7_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_3_w_7_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_3_w_7_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)"
"crs-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/crs","normal",6.672185633999106,8.6,"_Z27gcrs_m_3_w_8_coding_dotprodiiPKlPlPKji",413658536585.37,0.0,0.0,0.0,0.0,0.0,0.0,13120.0,"(128, 1, 1)","(1025, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,62012480.0,4726560975609.756,11.426238207547055,"crs","1 1","cuda","_Z27gcrs_m_3_w_8_coding_dotprodiiPKlPlPKji","gcrs_m_3_w_8_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_3_w_8_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_3_w_8_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)"
"crs-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/crs","normal",6.672185633999106,8.6,"_Z27gcrs_m_4_w_4_coding_dotprodiiPKlPlPKji",518817777777.78,0.0,0.0,0.0,0.0,0.0,0.0,14400.0,"(128, 1, 1)","(1025, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,57423840.0,3987766666666.6665,7.6862567889389215,"crs","1 1","cuda","_Z27gcrs_m_4_w_4_coding_dotprodiiPKlPlPKji","gcrs_m_4_w_4_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_4_w_4_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_4_w_4_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)"
"crs-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/crs","normal",6.672185633999106,8.6,"_Z27gcrs_m_4_w_5_coding_dotprodiiPKlPlPKji",496943632567.85,0.0,0.0,0.0,0.0,0.0,0.0,15328.0,"(128, 1, 1)","(1093, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,69905362.0,4560631654488.518,9.177362090188034,"crs","1 1","cuda","_Z27gcrs_m_4_w_5_coding_dotprodiiPKlPlPKji","gcrs_m_4_w_5_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_4_w_5_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_4_w_5_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)"
"crs-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/crs","normal",6.672185633999106,8.6,"_Z27gcrs_m_4_w_6_coding_dotprodiiPKlPlPKji",452956022944.55,0.0,0.0,0.0,0.0,0.0,0.0,16736.0,"(128, 1, 1)","(1093, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,82229856.0,4913351816443.595,10.84730430230989,"crs","1 1","cuda","_Z27gcrs_m_4_w_6_coding_dotprodiiPKlPlPKji","gcrs_m_4_w_6_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_4_w_6_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_4_w_6_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)"
"crs-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/crs","normal",6.672185633999106,8.6,"_Z27gcrs_m_4_w_7_coding_dotprodiiPKlPlPKji",403141396933.56,0.0,0.0,0.0,0.0,0.0,0.0,18784.0,"(128, 1, 1)","(1171, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,95635524.0,5091329003407.154,12.62913965703759,"crs","1 1","cuda","_Z27gcrs_m_4_w_7_coding_dotprodiiPKlPlPKji","gcrs_m_4_w_7_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_4_w_7_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_4_w_7_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)"
"crs-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/crs","normal",6.672185633999106,8.6,"_Z27gcrs_m_4_w_8_coding_dotprodiiPKlPlPKji",368522550544.32,0.0,0.0,0.0,0.0,0.0,0.0,20576.0,"(128, 1, 1)","(1025, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,107774328.0,5237865863141.523,14.213148843686831,"crs","1 1","cuda","_Z27gcrs_m_4_w_8_coding_dotprodiiPKlPlPKji","gcrs_m_4_w_8_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_4_w_8_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)","gcrs_m_4_w_8_coding_dotprod(int, int, const long *, long *, const unsigned int *, int)"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","normal",20.0601464829997,8.6,"__omp_offloading_10305_2b80b41__Z14m_1_w_4_codingiiPKlPlPKjiii_l8",216647058823.53,0.0,0.0,0.0,0.0,0.0,0.0,6528.0,"(128, 1, 1)","(1024, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,7998464.0,1225254901960.7844,5.655534437505642,"crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_1_w_4_codingiiPKlPlPKjiii_l8","__omp_offloading_10305_2b80b41__Z14m_1_w_4_codingiiPKlPlPKjiii_l8","Z14m_1_w_4_codingiiPKlPlPKjiii:l8","__omp_offloading_10305_2b80b41__Z14m_1_w_4_codingiiPKlPlPKjiii_l8"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_1_w_7_codingiiPKlPlPKjiii_l173","__omp_offloading_10305_2b80b41__Z14m_1_w_7_codingiiPKlPlPKjiii_l173","Z14m_1_w_7_codingiiPKlPlPKjiii:l173","__omp_offloading_10305_2b80b41__Z14m_1_w_7_codingiiPKlPlPKjiii_l173"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_1_w_8_codingiiPKlPlPKjiii_l228","__omp_offloading_10305_2b80b41__Z14m_1_w_8_codingiiPKlPlPKjiii_l228","Z14m_1_w_8_codingiiPKlPlPKjiii:l228","__omp_offloading_10305_2b80b41__Z14m_1_w_8_codingiiPKlPlPKjiii_l228"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_4_w_8_codingiiPKlPlPKjiii_l1184","__omp_offloading_10305_2b80b41__Z14m_4_w_8_codingiiPKlPlPKjiii_l1184","Z14m_4_w_8_codingiiPKlPlPKjiii:l1184","__omp_offloading_10305_2b80b41__Z14m_4_w_8_codingiiPKlPlPKjiii_l1184"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_3_w_7_codingiiPKlPlPKjiii_l784","__omp_offloading_10305_2b80b41__Z14m_3_w_7_codingiiPKlPlPKjiii_l784","Z14m_3_w_7_codingiiPKlPlPKjiii:l784","__omp_offloading_10305_2b80b41__Z14m_3_w_7_codingiiPKlPlPKjiii_l784"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_2_w_6_codingiiPKlPlPKjiii_l406","__omp_offloading_10305_2b80b41__Z14m_2_w_6_codingiiPKlPlPKjiii_l406","Z14m_2_w_6_codingiiPKlPlPKjiii:l406","__omp_offloading_10305_2b80b41__Z14m_2_w_6_codingiiPKlPlPKjiii_l406"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_2_w_8_codingiiPKlPlPKjiii_l529","__omp_offloading_10305_2b80b41__Z14m_2_w_8_codingiiPKlPlPKjiii_l529","Z14m_2_w_8_codingiiPKlPlPKjiii:l529","__omp_offloading_10305_2b80b41__Z14m_2_w_8_codingiiPKlPlPKjiii_l529"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_4_w_7_codingiiPKlPlPKjiii_l1118","__omp_offloading_10305_2b80b41__Z14m_4_w_7_codingiiPKlPlPKjiii_l1118","Z14m_4_w_7_codingiiPKlPlPKjiii:l1118","__omp_offloading_10305_2b80b41__Z14m_4_w_7_codingiiPKlPlPKjiii_l1118"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_2_w_5_codingiiPKlPlPKjiii_l345","__omp_offloading_10305_2b80b41__Z14m_2_w_5_codingiiPKlPlPKjiii_l345","Z14m_2_w_5_codingiiPKlPlPKjiii:l345","__omp_offloading_10305_2b80b41__Z14m_2_w_5_codingiiPKlPlPKjiii_l345"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_1_w_6_codingiiPKlPlPKjiii_l118","__omp_offloading_10305_2b80b41__Z14m_1_w_6_codingiiPKlPlPKjiii_l118","Z14m_1_w_6_codingiiPKlPlPKjiii:l118","__omp_offloading_10305_2b80b41__Z14m_1_w_6_codingiiPKlPlPKjiii_l118"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_2_w_7_codingiiPKlPlPKjiii_l467","__omp_offloading_10305_2b80b41__Z14m_2_w_7_codingiiPKlPlPKjiii_l467","Z14m_2_w_7_codingiiPKlPlPKjiii:l467","__omp_offloading_10305_2b80b41__Z14m_2_w_7_codingiiPKlPlPKjiii_l467"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_4_w_5_codingiiPKlPlPKjiii_l982","__omp_offloading_10305_2b80b41__Z14m_4_w_5_codingiiPKlPlPKjiii_l982","Z14m_4_w_5_codingiiPKlPlPKjiii:l982","__omp_offloading_10305_2b80b41__Z14m_4_w_5_codingiiPKlPlPKjiii_l982"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_3_w_4_codingiiPKlPlPKjiii_l589","__omp_offloading_10305_2b80b41__Z14m_3_w_4_codingiiPKlPlPKjiii_l589","Z14m_3_w_4_codingiiPKlPlPKjiii:l589","__omp_offloading_10305_2b80b41__Z14m_3_w_4_codingiiPKlPlPKjiii_l589"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_4_w_4_codingiiPKlPlPKjiii_l914","__omp_offloading_10305_2b80b41__Z14m_4_w_4_codingiiPKlPlPKjiii_l914","Z14m_4_w_4_codingiiPKlPlPKjiii:l914","__omp_offloading_10305_2b80b41__Z14m_4_w_4_codingiiPKlPlPKjiii_l914"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_1_w_5_codingiiPKlPlPKjiii_l64","__omp_offloading_10305_2b80b41__Z14m_1_w_5_codingiiPKlPlPKjiii_l64","Z14m_1_w_5_codingiiPKlPlPKjiii:l64","__omp_offloading_10305_2b80b41__Z14m_1_w_5_codingiiPKlPlPKjiii_l64"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_4_w_6_codingiiPKlPlPKjiii_l1050","__omp_offloading_10305_2b80b41__Z14m_4_w_6_codingiiPKlPlPKjiii_l1050","Z14m_4_w_6_codingiiPKlPlPKjiii:l1050","__omp_offloading_10305_2b80b41__Z14m_4_w_6_codingiiPKlPlPKjiii_l1050"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_3_w_8_codingiiPKlPlPKjiii_l849","__omp_offloading_10305_2b80b41__Z14m_3_w_8_codingiiPKlPlPKjiii_l849","Z14m_3_w_8_codingiiPKlPlPKjiii:l849","__omp_offloading_10305_2b80b41__Z14m_3_w_8_codingiiPKlPlPKjiii_l849"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_3_w_6_codingiiPKlPlPKjiii_l719","__omp_offloading_10305_2b80b41__Z14m_3_w_6_codingiiPKlPlPKjiii_l719","Z14m_3_w_6_codingiiPKlPlPKjiii:l719","__omp_offloading_10305_2b80b41__Z14m_3_w_6_codingiiPKlPlPKjiii_l719"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_2_w_4_codingiiPKlPlPKjiii_l284","__omp_offloading_10305_2b80b41__Z14m_2_w_4_codingiiPKlPlPKjiii_l284","Z14m_2_w_4_codingiiPKlPlPKjiii:l284","__omp_offloading_10305_2b80b41__Z14m_2_w_4_codingiiPKlPlPKjiii_l284"
"crs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/crs","timeout",20.0601464829997,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","crs","1 1","omp","__omp_offloading_10305_2b80b41__Z14m_3_w_5_codingiiPKlPlPKjiii_l653","__omp_offloading_10305_2b80b41__Z14m_3_w_5_codingiiPKlPlPKjiii_l653","Z14m_3_w_5_codingiiPKlPlPKjiii:l653","__omp_offloading_10305_2b80b41__Z14m_3_w_5_codingiiPKlPlPKjiii_l653"
"d3q19-bgk-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/d3q19-bgk","normal",20.057525681000698,8.6,"_Z9make_flagPcPiS_5BoxCU10outer_walliiii",124970616113.74,0.0,0.0,0.0,0.0,0.0,0.0,33760.0,"(128, 1, 1)","(1, 128, 128)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,114478584.0,3390953317535.545,27.13400496040864,"d3q19-bgk","128","cuda","_Z9make_flagPcPiS_5BoxCU10outer_walliiii","make_flag(char *, int *, char *, BoxCU, outer_wall, int, int, int, int)","make_flag(char *, int *, char *, BoxCU, outer_wall, int, int, int, int)","make_flag(char *, int *, char *, BoxCU, outer_wall, int, int, int, int)"
"d3q19-bgk-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/d3q19-bgk","normal",20.057525681000698,8.6,"_Z9find_wallILi19EEvPcS0_Pi5BoxCUi",20794567751.09,0.0,0.0,0.0,0.0,0.0,0.0,315744.0,"(128, 1, 1)","(1, 128, 128)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1811585936.0,5737514999493.26,275.91412662052153,"d3q19-bgk","128","cuda","_Z9find_wallILi19EEvPcS0_Pi5BoxCUi","void find_wall<(int)19>(char *, char *, int *, BoxCU, int)","void find_wall<(int)19>(char *, char *, int *, BoxCU, int)","void find_wall<(int)19>(char *, char *, int *, BoxCU, int)"
"d3q19-bgk-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/d3q19-bgk","normal",20.057525681000698,8.6,"_Z15init_velocity_gIL12lattice_type19EEv8lbm_vars5BoxCUS2_dfffd",707366820092.06,0.2935666969941056,0.08962022980420789,0.0,207659340937.6498,63394376972.5222,0.0,959424.0,"(128, 1, 1)","(1, 128, 128)","NVIDIA GeForce RTX 3080",60822086.0,199233355.0,0.0,333545472.0,347651791074.6448,0.49147313840561496,"d3q19-bgk","128","cuda","_Z15init_velocity_gIL12lattice_type19EEv8lbm_vars5BoxCUS2_dfffd","void init_velocity_g<(lattice_type)19>(lbm_vars, BoxCU, BoxCU, double, float, float, float, double)","void init_velocity_g<(lattice_type)19>(lbm_vars, BoxCU, BoxCU, double, float, float, float, double)","void init_velocity_g<(lattice_type)19>(lbm_vars, BoxCU, BoxCU, double, float, float, float, double)"
"d3q19-bgk-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/d3q19-bgk","normal",20.057525681000698,8.6,"_Z20collide_and_stream_gIL12lattice_type19EEv8lbm_vars5BoxCUddbi",305482524908.64,0.6492129218509447,0.09936115986568146,0.0,198323202570.3422,30353097993.6194,0.0,2049088.0,"(64, 1, 1)","(2, 128, 128)","NVIDIA GeForce RTX 3080",62196168.0,406381694.0,0.0,499105040.0,243574234000.68713,0.7973426109186846,"d3q19-bgk","128","cuda","_Z20collide_and_stream_gIL12lattice_type19EEv8lbm_vars5BoxCUddbi","void collide_and_stream_g<(lattice_type)19>(lbm_vars, BoxCU, double, double, bool, int)","void collide_and_stream_g<(lattice_type)19>(lbm_vars, BoxCU, double, double, bool, int)","void collide_and_stream_g<(lattice_type)19>(lbm_vars, BoxCU, double, double, bool, int)"
"damage-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/damage","normal",3.546492194998791,8.6,"_Z14damage_of_nodeiPKiS0_PiPd",179329785446.19,0.01523343044856712,0.0019242227935032153,0.0,2731807813.9509997,345070460.7096,0.0,1142464.0,"(256, 1, 1)","(195313, 1, 1)","NVIDIA GeForce RTX 3080",394230.0,3120992.0,0.0,2550201457.0,2232194149662.4834,12.44742553005663,"damage","50000000 1000","cuda","_Z14damage_of_nodeiPKiS0_PiPd","damage_of_node(int, const int *, const int *, int *, double *)","damage_of_node(int, const int *, const int *, int *, double *)","damage_of_node(int, const int *, const int *, int *, double *)"
"damage-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/damage","normal",3.546492194998791,8.6,"_Z24damage_of_node_optimizediPKiS0_PiPd",255722976209.48,0.015280457252983983,0.0018815488408525057,0.0,3907564006.5747995,481155269.4663,0.0,801664.0,"(256, 1, 1)","(195313, 1, 1)","NVIDIA GeForce RTX 3080",385724.0,3132553.0,0.0,456055471.0,568886055754.0316,2.224618468729296,"damage","50000000 1000","cuda","_Z24damage_of_node_optimizediPKiS0_PiPd","damage_of_node_optimized(int, const int *, const int *, int *, double *)","damage_of_node_optimized(int, const int *, const int *, int *, double *)","damage_of_node_optimized(int, const int *, const int *, int *, double *)"
"damage-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/damage","normal",4.171373574999961,8.6,"__omp_offloading_10305_2b80b8e__Z14damage_of_nodeiPKiS0_PiPd_l17",138174023787.42,0.01518879676761266,0.00187259138230841,0.0,2098697165.8704,258743486.20319998,0.0,1482464.0,"(256, 1, 1)","(195313, 1, 1)","NVIDIA GeForce RTX 3080",383577.0,3111242.0,0.0,950783428.0,641353468279.8368,4.641635603422505,"damage","50000000 1000","omp","__omp_offloading_10305_2b80b8e__Z14damage_of_nodeiPKiS0_PiPd_l17","__omp_offloading_10305_2b80b8e__Z14damage_of_nodeiPKiS0_PiPd_l17","Z14damage_of_nodeiPKiS0_PiPd:l17","__omp_offloading_10305_2b80b8e__Z14damage_of_nodeiPKiS0_PiPd_l17"
