Kernel Name,device,codenmae,exeArgs,source,sample,model_type,Demangled Name,lines_of_code,opcode_IMAD,opcode_MOV,opcode_BRA,opcode_ISETP,opcode_IADD3,opcode_LDG,opcode_LEA,opcode_FSETP,opcode_BSSY,opcode_BSYNC,opcode_SHF,opcode_LDS,opcode_STG,opcode_SEL,opcode_BREAK,opcode_NOP,opcode_FSEL,opcode_STS,opcode_BAR,opcode_S2R,opcode_PRMT,opcode_EXIT,opcode_LOP3,opcode_FMUL,opcode_IMNMX,opcode_CALL,opcode_ULDC,opcode_FADD,opcode_HFMA2,opcode_LDC,opcode_UMOV,opcode_UIADD3,opcode_S2UR,opcode_ULEA,opcode_UIMAD,opcode_R2UR,opcode_UISETP,opcode_USHF,opcode_VIADD,opcode_USEL,opcode_PLOP3,opcode_FFMA,opcode_F2I,opcode_FCHK,opcode_FRND,opcode_P2R,opcode_I2FP,opcode_I2F,opcode_ULOP3,opcode_YIELD,opcode_WARPSYNC,opcode_DADD,opcode_MUFU,opcode_VIADDMNMX,opcode_SHFL,opcode_ATOMG,opcode_VOTE,opcode_ENDCOLLECTIVE,opcode_DFMA,opcode_DMUL,opcode_CS2R,opcode_ATOMS,opcode_REDUX,opcode_UFLO,opcode_VOTEU,opcode_IABS,opcode_HMMA,opcode_DSETP,opcode_R2P,opcode_F2F,opcode_LD,opcode_ST,opcode_LDL,opcode_STL,opcode_BMOV,opcode_RET,opcode_VIMNMX,opcode_FMNMX,opcode_VIMNMX3,opcode_UP2UR,opcode_POPC,opcode_UPRMT,opcode_FLO,opcode_FSET,opcode_HADD2,opcode_F2FP,opcode_HMUL2,opcode_HSET2,opcode_BRX,opcode_DEPBAR,opcode_VABSDIFF4,opcode_BREV,opcode_UBREV,opcode_HMNMX2,opcode_HSETP2,opcode_UPLOP3,opcode_CCTL,opcode_ERRBAR,opcode_MEMBAR,opcode_CGAERRBAR,opcode_B2R,opcode_UPOPC,opcode_SGXT,opcode_MATCH,opcode_ATOM,opcode_QSPC,opcode_NANOSLEEP,opcode_USGXT,opcode_BRXU,opcode_F2IP
_Z17CompressionKerneliPKyPcPKiPi,H100,fpdc,255 8 100 2,fpdc-cuda,1,cuda,"CompressionKernel(int, const unsigned long long *, char *, const int *, int *)",296,35.0,2.0,11,21.0,28.0,4.0,5.0,,6.0,6.0,27.0,41.0,33.0,4.0,,13,,8.0,,3.0,,2.0,6.0,,,,5.0,,,5.0,1.0,,,,,,,,10.0,,3.0,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,
_Z17IntegrationKerneliffP6float4P6float2S0_,3080,bh,300 30,bh-cuda,1,cuda,"IntegrationKernel(int, float, float, float4 *, float2 *, float4 *)",160,30.0,9.0,4,7.0,9.0,15.0,,,1.0,1.0,,,15.0,,,12,,,,2.0,,3.0,3.0,,,,1.0,,,,,,,,,,,,,,,45.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17IntegrationKerneliffP6float4P6float2S0_,A10,bh,300 30,bh-cuda,1,cuda,"IntegrationKernel(int, float, float, float4 *, float2 *, float4 *)",160,30.0,9.0,4,7.0,9.0,15.0,,,1.0,1.0,,,15.0,,,12,,,,2.0,,3.0,3.0,,,,1.0,,,,,,,,,,,,,,,45.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17IntegrationKerneliffP6float4P6float2S0_,A100,bh,300 30,bh-cuda,1,cuda,"IntegrationKernel(int, float, float, float4 *, float2 *, float4 *)",160,30.0,8.0,4,7.0,9.0,15.0,,,1.0,1.0,,,15.0,,,11,,,,2.0,,3.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,,45.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17IntegrationKerneliffP6float4P6float2S0_,H100,bh,300 30,bh-cuda,1,cuda,"IntegrationKernel(int, float, float, float4 *, float2 *, float4 *)",168,27.0,5.0,4,7.0,9.0,15.0,,,1.0,1.0,,,15.0,,,11,,,,1.0,,3.0,3.0,,,,7.0,,,8.0,,,1.0,,,,,,2.0,,,45.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17accumulate_energyPfi,3080,nbody,20000 100,nbody-cuda,1,cuda,"accumulate_energy(float *, int)",160,3.0,9.0,9,10.0,9.0,31.0,,,,,,,8.0,,,14,,,,,,3.0,1.0,,,,5.0,29.0,,,6.0,19.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17accumulate_energyPfi,A10,nbody,20000 100,nbody-cuda,1,cuda,"accumulate_energy(float *, int)",160,3.0,9.0,9,10.0,9.0,31.0,,,,,,,8.0,,,14,,,,,,3.0,1.0,,,,5.0,29.0,,,6.0,19.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17accumulate_energyPfi,A100,nbody,20000 100,nbody-cuda,1,cuda,"accumulate_energy(float *, int)",160,3.0,9.0,9,10.0,9.0,31.0,,,,,,,8.0,,,14,,,,,,3.0,1.0,,,,5.0,29.0,,,6.0,19.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17accumulate_energyPfi,H100,nbody,20000 100,nbody-cuda,1,cuda,"accumulate_energy(float *, int)",152,,8.0,9,10.0,6.0,31.0,,,,,,,8.0,,,8,,,,,,3.0,1.0,,,,5.0,29.0,,4.0,4.0,19.0,,,1.0,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17attention_kernel1PKfS0_PfS1_ii,3080,attention,8192 8192 0 5,attention-cuda,1,cuda,"attention_kernel1(const float *, const float *, float *, float *, int, int)",192,18.0,15.0,11,11.0,22.0,58.0,,1.0,,,,,1.0,,,12,,,,2.0,,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,3.0,29.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17attention_kernel1PKfS0_PfS1_ii,A10,attention,8192 8192 0 5,attention-cuda,1,cuda,"attention_kernel1(const float *, const float *, float *, float *, int, int)",192,18.0,15.0,11,11.0,22.0,58.0,,1.0,,,,,1.0,,,12,,,,2.0,,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,3.0,29.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17attention_kernel1PKfS0_PfS1_ii,A100,attention,8192 8192 0 5,attention-cuda,1,cuda,"attention_kernel1(const float *, const float *, float *, float *, int, int)",192,18.0,12.0,11,11.0,22.0,58.0,,1.0,,,,,1.0,,,12,,,,2.0,,2.0,1.0,3.0,,,1.0,,3.0,,,,,,,,,,,,3.0,29.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17attention_kernel1PKfS0_PfS1_ii,H100,attention,8192 8192 0 5,attention-cuda,1,cuda,"attention_kernel1(const float *, const float *, float *, float *, int, int)",200,13.0,9.0,11,11.0,18.0,58.0,,1.0,,,,,1.0,,,14,,,,2.0,,2.0,1.0,3.0,,,5.0,,2.0,6.0,2.0,5.0,,,1.0,,,,1.0,,3.0,29.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17attention_kernel2PKfS0_Pfi,3080,attention,8192 8192 0 5,attention-cuda,1,cuda,"attention_kernel2(const float *, const float *, float *, int)",48,3.0,8.0,2,1.0,,2.0,,1.0,1.0,1.0,,,1.0,,,11,,,,2.0,,2.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,5.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17attention_kernel2PKfS0_Pfi,A10,attention,8192 8192 0 5,attention-cuda,1,cuda,"attention_kernel2(const float *, const float *, float *, int)",48,3.0,8.0,2,1.0,,2.0,,1.0,1.0,1.0,,,1.0,,,11,,,,2.0,,2.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,5.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17attention_kernel2PKfS0_Pfi,A100,attention,8192 8192 0 5,attention-cuda,1,cuda,"attention_kernel2(const float *, const float *, float *, int)",48,3.0,6.0,2,1.0,,2.0,,1.0,1.0,1.0,,,1.0,,,11,,,,2.0,,2.0,,3.0,,1.0,1.0,,2.0,,,,,,,,,,,,,5.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17attention_kernel2PKfS0_Pfi,H100,attention,8192 8192 0 5,attention-cuda,1,cuda,"attention_kernel2(const float *, const float *, float *, int)",48,3.0,3.0,2,1.0,,2.0,,1.0,1.0,1.0,,,1.0,,,10,,,,1.0,,2.0,,3.0,,1.0,2.0,,,5.0,,,1.0,,,,,,,,,5.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17attention_kernel3PKfS0_Pfii,3080,attention,8192 8192 0 5,attention-cuda,1,cuda,"attention_kernel3(const float *, const float *, float *, int, int)",200,41.0,9.0,11,11.0,17.0,58.0,,,,,,,1.0,,,14,,,,2.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,3.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17attention_kernel3PKfS0_Pfii,A10,attention,8192 8192 0 5,attention-cuda,1,cuda,"attention_kernel3(const float *, const float *, float *, int, int)",200,41.0,9.0,11,11.0,17.0,58.0,,,,,,,1.0,,,14,,,,2.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,3.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17attention_kernel3PKfS0_Pfii,A100,attention,8192 8192 0 5,attention-cuda,1,cuda,"attention_kernel3(const float *, const float *, float *, int, int)",200,42.0,7.0,11,11.0,17.0,58.0,,,,,,,1.0,,,12,,,,2.0,,2.0,1.0,,,,1.0,,3.0,,,,,,,,,,,,3.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17attention_kernel3PKfS0_Pfii,H100,attention,8192 8192 0 5,attention-cuda,1,cuda,"attention_kernel3(const float *, const float *, float *, int, int)",200,37.0,6.0,11,11.0,10.0,58.0,,,,,,,1.0,,,9,,,,2.0,,2.0,1.0,,,,4.0,,1.0,6.0,2.0,5.0,,,1.0,,,,1.0,,3.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17bitonicMergeLocalPjS_PKjS1_jjjj,3080,particles,10000,particles-cuda,1,cuda,"bitonicMergeLocal(unsigned int *, unsigned int *, const unsigned int *, const unsigned int *, unsigned int, unsigned int, unsigned int, unsigned int)",72,10.0,3.0,3,4.0,1.0,4.0,2.0,,,,1.0,8.0,4.0,2.0,,11,,8.0,2.0,2.0,,1.0,3.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17bitonicMergeLocalPjS_PKjS1_jjjj,A10,particles,10000,particles-cuda,1,cuda,"bitonicMergeLocal(unsigned int *, unsigned int *, const unsigned int *, const unsigned int *, unsigned int, unsigned int, unsigned int, unsigned int)",72,10.0,3.0,3,4.0,1.0,4.0,2.0,,,,1.0,8.0,4.0,2.0,,11,,8.0,2.0,2.0,,1.0,3.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17bitonicMergeLocalPjS_PKjS1_jjjj,A100,particles,10000,particles-cuda,1,cuda,"bitonicMergeLocal(unsigned int *, unsigned int *, const unsigned int *, const unsigned int *, unsigned int, unsigned int, unsigned int, unsigned int)",72,10.0,2.0,3,4.0,1.0,4.0,2.0,,,,1.0,8.0,4.0,2.0,,11,,8.0,2.0,2.0,,1.0,3.0,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17bitonicMergeLocalPjS_PKjS1_jjjj,H100,particles,10000,particles-cuda,1,cuda,"bitonicMergeLocal(unsigned int *, unsigned int *, const unsigned int *, const unsigned int *, unsigned int, unsigned int, unsigned int, unsigned int)",88,9.0,,3,4.0,,4.0,6.0,,,,2.0,8.0,4.0,2.0,,10,,8.0,2.0,2.0,,1.0,3.0,,,,5.0,,,6.0,3.0,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17bitonicSortLocal1PjS_PKjS1_,3080,particles,10000,particles-cuda,1,cuda,"bitonicSortLocal1(unsigned int *, unsigned int *, const unsigned int *, const unsigned int *)",544,14.0,1.0,1,55.0,4.0,4.0,,,,,8.0,184.0,4.0,,,11,,184.0,46.0,2.0,,1.0,24.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17bitonicSortLocal1PjS_PKjS1_,A10,particles,10000,particles-cuda,1,cuda,"bitonicSortLocal1(unsigned int *, unsigned int *, const unsigned int *, const unsigned int *)",544,14.0,1.0,1,55.0,4.0,4.0,,,,,8.0,184.0,4.0,,,11,,184.0,46.0,2.0,,1.0,24.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17bitonicSortLocal1PjS_PKjS1_,A100,particles,10000,particles-cuda,1,cuda,"bitonicSortLocal1(unsigned int *, unsigned int *, const unsigned int *, const unsigned int *)",544,14.0,1.0,1,55.0,4.0,4.0,,,,,8.0,184.0,4.0,,,11,,184.0,46.0,2.0,,1.0,24.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17bitonicSortLocal1PjS_PKjS1_,H100,particles,10000,particles-cuda,1,cuda,"bitonicSortLocal1(unsigned int *, unsigned int *, const unsigned int *, const unsigned int *)",576,13.0,,1,55.0,4.0,4.0,20.0,,,,8.0,184.0,4.0,,,11,,184.0,46.0,2.0,,1.0,24.0,,,,4.0,,,3.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17bitonic_sort_stepPiiiiPKci,3080,bwt,10000000,bwt-cuda,1,cuda,"bitonic_sort_step(int *, int, int, int, const char *, int)",112,24.0,4.0,4,15.0,13.0,4.0,2.0,,2.0,2.0,,,2.0,4.0,,9,,,,2.0,2.0,6.0,3.0,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17bitonic_sort_stepPiiiiPKci,A10,bwt,10000000,bwt-cuda,1,cuda,"bitonic_sort_step(int *, int, int, int, const char *, int)",112,24.0,4.0,4,15.0,13.0,4.0,2.0,,2.0,2.0,,,2.0,4.0,,9,,,,2.0,2.0,6.0,3.0,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17bitonic_sort_stepPiiiiPKci,A100,bwt,10000000,bwt-cuda,1,cuda,"bitonic_sort_step(int *, int, int, int, const char *, int)",112,24.0,3.0,4,15.0,13.0,4.0,2.0,,2.0,2.0,,,2.0,4.0,,9,,,,2.0,2.0,6.0,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17bitonic_sort_stepPiiiiPKci,H100,bwt,10000000,bwt-cuda,1,cuda,"bitonic_sort_step(int *, int, int, int, const char *, int)",120,23.0,4.0,4,15.0,7.0,4.0,2.0,,2.0,2.0,,,2.0,4.0,,10,,,,1.0,2.0,6.0,3.0,,,,5.0,,1.0,5.0,,,1.0,,,,,,4.0,,,,2.0,,,,,2.0,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17chemicalPotentialPA256_A256_KdPA256_A256_dddddddd,3080,che,1000,che-cuda,1,cuda,"chemicalPotential(const double (*)[256][256], double (*)[256][256], double, double, double, double, double, double, double)",176,29.0,22.0,4,6.0,6.0,8.0,,6.0,3.0,3.0,,,1.0,6.0,,12,,,,6.0,,2.0,2.0,,,3.0,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,11.0,3.0,,,,,,26.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17chemicalPotentialPA256_A256_KdPA256_A256_dddddddd,A10,che,1000,che-cuda,1,cuda,"chemicalPotential(const double (*)[256][256], double (*)[256][256], double, double, double, double, double, double, double)",176,29.0,22.0,4,6.0,6.0,8.0,,6.0,3.0,3.0,,,1.0,6.0,,12,,,,6.0,,2.0,2.0,,,3.0,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,11.0,3.0,,,,,,26.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17chemicalPotentialPA256_A256_KdPA256_A256_dddddddd,A100,che,1000,che-cuda,1,cuda,"chemicalPotential(const double (*)[256][256], double (*)[256][256], double, double, double, double, double, double, double)",168,28.0,19.0,4,6.0,6.0,8.0,,6.0,3.0,3.0,,,1.0,6.0,,9,,,,6.0,,2.0,2.0,,,3.0,1.0,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,11.0,3.0,,,,,,26.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17chemicalPotentialPA256_A256_KdPA256_A256_dddddddd,H100,che,1000,che-cuda,1,cuda,"chemicalPotential(const double (*)[256][256], double (*)[256][256], double, double, double, double, double, double, double)",176,25.0,14.0,4,6.0,5.0,8.0,,6.0,3.0,3.0,,,1.0,6.0,,13,,,,6.0,,2.0,2.0,,,3.0,8.0,,,7.0,,,,,,,,,1.0,,,3.0,,,,,,,,,,11.0,3.0,,,,,,26.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17comm_aosoa_directPK6float2PS_S1_i,3080,hexciton,nan,hexciton-cuda,1,cuda,"comm_aosoa_direct(const float2 *, float2 *, const float2 *, int)",248,38.0,35.0,6,2.0,20.0,30.0,8.0,,,,1.0,,6.0,,,11,,,,4.0,,2.0,,,,,12.0,,,,6.0,14.0,,,18.0,,4.0,1.0,,,4.0,24.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17comm_aosoa_directPK6float2PS_S1_i,A10,hexciton,nan,hexciton-cuda,1,cuda,"comm_aosoa_direct(const float2 *, float2 *, const float2 *, int)",248,38.0,35.0,6,2.0,20.0,30.0,8.0,,,,1.0,,6.0,,,11,,,,4.0,,2.0,,,,,12.0,,,,6.0,14.0,,,18.0,,4.0,1.0,,,4.0,24.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17comm_aosoa_directPK6float2PS_S1_i,H100,hexciton,nan,hexciton-cuda,1,cuda,"comm_aosoa_direct(const float2 *, float2 *, const float2 *, int)",232,28.0,31.0,6,2.0,18.0,30.0,7.0,,,,1.0,,6.0,,,11,,,,4.0,,2.0,,,,,9.0,,,4.0,4.0,14.0,,,18.0,,4.0,1.0,2.0,,4.0,24.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17comm_manual_aosoaPK6float2PS_S1_i,3080,hexciton,nan,hexciton-cuda,1,cuda,"comm_manual_aosoa(const float2 *, float2 *, const float2 *, int)",144,8.0,14.0,4,1.0,3.0,10.0,,,,,3.0,,2.0,,,8,,,,2.0,,2.0,,,,,9.0,8.0,,,10.0,10.0,,,8.0,,3.0,,,,3.0,32.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17compute_sad_arrayPiPKhS1_iiiiii,3080,sad,coins.bmp coin.bmp 100,sad-cuda,1,cuda,"compute_sad_array(int *, const unsigned char *, const unsigned char *, int, int, int, int, int, int)",872,245.0,21.0,31,35.0,120.0,210.0,35.0,,13.0,13.0,,,1.0,,,9,,,,4.0,,3.0,3.0,,4.0,2.0,4.0,,,,,,,,,,,,,,,5.0,1.0,1.0,,,2.0,,4.0,,,,1.0,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17compute_sad_arrayPiPKhS1_iiiiii,A10,sad,coins.bmp coin.bmp 100,sad-cuda,1,cuda,"compute_sad_array(int *, const unsigned char *, const unsigned char *, int, int, int, int, int, int)",872,245.0,21.0,31,35.0,120.0,210.0,35.0,,13.0,13.0,,,1.0,,,9,,,,4.0,,3.0,3.0,,4.0,2.0,4.0,,,,,,,,,,,,,,,5.0,1.0,1.0,,,2.0,,4.0,,,,1.0,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17compute_sad_arrayPiPKhS1_iiiiii,A100,sad,coins.bmp coin.bmp 100,sad-cuda,1,cuda,"compute_sad_array(int *, const unsigned char *, const unsigned char *, int, int, int, int, int, int)",856,235.0,14.0,31,35.0,118.0,210.0,35.0,,13.0,13.0,,,1.0,,,8,,,,4.0,,3.0,3.0,,4.0,2.0,4.0,,4.0,,,,,,,,,,,,,5.0,1.0,1.0,,,,2.0,4.0,,,,1.0,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17compute_sad_arrayPiPKhS1_iiiiii,H100,sad,coins.bmp coin.bmp 100,sad-cuda,1,cuda,"compute_sad_array(int *, const unsigned char *, const unsigned char *, int, int, int, int, int, int)",904,227.0,14.0,31,35.0,103.0,210.0,35.0,,13.0,13.0,,,1.0,,,11,,,,4.0,,3.0,5.0,,,1.0,27.0,,6.0,19.0,,,,,,,,,25.0,,,5.0,1.0,1.0,,,2.0,,2.0,,,,1.0,4.0,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17copy_to_fft_inputPVfPKfiii,3080,tsne,nan,tsne-cuda,1,cuda,"copy_to_fft_input(volatile float *, const float *, int, int, int)",88,28.0,2.0,1,9.0,11.0,1.0,,,,,,,1.0,,,15,,,,2.0,,2.0,4.0,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,2.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17exact_rows_kernelIfiEvPfT0_S1_PKT_S1_PS2_S4_,3080,sampling,100,sampling-cuda,1,cuda,"void exact_rows_kernel<float, int>(float *, T2, T2, const T1 *, T2, T1 *, const T1 *)",288,86.0,21.0,14,38.0,35.0,8.0,,,7.0,7.0,,,7.0,,,15,,,,2.0,,3.0,8.0,,,1.0,1.0,,,,,,,,,,,,,,,,8.0,,,,,7.0,,,,,7.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17exact_rows_kernelIfiEvPfT0_S1_PKT_S1_PS2_S4_,A10,sampling,100,sampling-cuda,1,cuda,"void exact_rows_kernel<float, int>(float *, T2, T2, const T1 *, T2, T1 *, const T1 *)",288,86.0,21.0,14,38.0,35.0,8.0,,,7.0,7.0,,,7.0,,,15,,,,2.0,,3.0,8.0,,,1.0,1.0,,,,,,,,,,,,,,,,8.0,,,,,7.0,,,,,7.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17exact_rows_kernelIfiEvPfT0_S1_PKT_S1_PS2_S4_,A100,sampling,100,sampling-cuda,1,cuda,"void exact_rows_kernel<float, int>(float *, T2, T2, const T1 *, T2, T1 *, const T1 *)",280,85.0,18.0,14,38.0,36.0,8.0,,,7.0,7.0,,,7.0,,,8,,,,2.0,,3.0,8.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,8.0,,,,,7.0,,,,,7.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17exact_rows_kernelIfiEvPfT0_S1_PKT_S1_PS2_S4_,H100,sampling,100,sampling-cuda,1,cuda,"void exact_rows_kernel<float, int>(float *, T2, T2, const T1 *, T2, T1 *, const T1 *)",304,77.0,19.0,14,38.0,29.0,8.0,1.0,,7.0,7.0,,,7.0,,,14,,,,1.0,,3.0,8.0,,,,5.0,,4.0,14.0,,,1.0,,,,,,11.0,,,,8.0,,,,,7.0,,,,,7.0,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
